Shipment Month,Matching Fields,Shipper,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Shipper Name (Chinese Format),Shipper Address (Chinese Format),Shipper Address (Original Format),Shipper Global HQ,Shipper Global HQ Address,Shipper Global HQ D-U-N-S®,Shipper Domestic HQ,Shipper Domestic HQ Address,Shipper Domestic HQ D-U-N-S®,Shipment Destination,Province,Country of Sale,Transport Method,Is Containerized,Value of Goods (USD),HS Code,HS Code Description,HS Code Keywords,Trade Direction,Admin Region,Trade Type
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,131886.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,22066.0,392350,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods",ABS PLASTICS BOTTLE CAP;  ABS XISU;  ACRYLIC BOTTLE CAP;  ACRYLIC PERFUME BOTTLE CAP;  AEROFLOAT BOTTLE CAP;  AEROSOL PREPARATION GLUE COVER;  AEROSOL PREPARATION PLASTIC CAP;  AGRICULTURAL CHEMICALS BOTTLE CAP;  ALUMINIUM AND PLASTIC COMPOUND COVER;  ALU,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Canada,Zhejiang Province,Canada,River-Sea Transportation,Yes,14208.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Canada,Zhejiang Province,Canada,River-Sea Transportation,Yes,28049.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Canada,Zhejiang Province,Canada,River-Sea Transportation,Yes,30038.0,701349,"Glassware of a kind used for table or kitchen purposes (not drinking glasses or of glass-ceramics), of glass n.e.c. in item no. 7013.4",ANIQUE BLUE KETTLE;  ANTIBACTERIAL REINFORCED GLASS CUTTING BOARD;  ART GLASS FRUIT TRAY;  ASHTRAY;  BAMBOO SLIP TUBE;  BAMBOO WOVEN GLASS CUP;  BEER GLASS;  BEER MUGS;  BIG BOWL;  CANDLE BASIN;  CANNED FOOD BOTTLE;  CARVED BASIN;  CHILLI-SHAPED CASTER;  ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Canada,Zhejiang Province,Canada,River-Sea Transportation,Yes,30090.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Brazil,Zhejiang Province,Brazil,River-Sea Transportation,Yes,3226.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Estonia,Zhejiang Province,Estonia,River-Sea Transportation,Yes,6400.0,420212,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of plastics or of textile materials",ABS TRAVELLING CASE;  CAMPING BAG;  EVA CASE;  EVA LUGGAGE;  FILE CASE;  INJECTION MOLDED TRAVELLING CASE;  JEWELRY BAG;  NON-WOVEN FABRIC HAND BAG;  PP TRUNK;  SUITCASE;  TRUNK;,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Estonia,Zhejiang Province,Estonia,River-Sea Transportation,Yes,1375.0,392310,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods",10 HOLE EYE SHADOW BOX;  13PCS STEP BOX;  16 PCS TABLEWARE FLOCK PACKING PRODUCT;  24-BOTTLE BEER BOX;  6 HOLE EYE SHADOW BOX;  72 PCS TABLEWARE FLOCK PACKING PRODUCT;  ABS ELECTRONIC MEDICINE BOX;  ABS FOLDING BOX;  ACCORDION BOX;  ACCUMULATOR BOX;  ACOU,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Switzerland,Zhejiang Province,Switzerland,River-Sea Transportation,Yes,9970.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Switzerland,Zhejiang Province,Switzerland,River-Sea Transportation,Yes,1000.0,821520,"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar), not plated with precious metal",24PCS/SET STAINLESS STEEL CUTLERY;  BAR TABLEWARE;  BARBECUE SET;  BBQ TOOL;  CHEESE KNIFE SET;  COLOR WOOD HANDLE CHEESE KNIFE SET;  CUTLERY SET;  DAILY USE TABLEWARE;  DINNERWARE;  DISHWARE;  FRENCH KITCHENWARE SUIT;  GIFTS FOR NEW YEAR'S DAY;  GRILLING,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Sweden,Zhejiang Province,Sweden,River-Sea Transportation,Yes,14105.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Sweden,Zhejiang Province,Sweden,River-Sea Transportation,Yes,7320.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Sweden,Zhejiang Province,Sweden,River-Sea Transportation,Yes,23430.0,732391,"Cast iron; table, kitchen and other household articles and parts thereof, of cast iron, not enamelled",BAKELITE HANDLE IRON MILK BOILER;  BILATERAL PAN;  CAKE FRY PAN;  CAST IRON COVERED VESSEL POT;  CAST IRON FRUIT TRAY;  CAST IRON FRY PAN;  CAST IRON FRYING SPOON;  CAST IRON KETTLE;  CAST IRON PAN;  CAST IRON ROASTER;  CAST IRON STEW-POT;  CAST IRON TABL,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Sweden,Zhejiang Province,Sweden,River-Sea Transportation,Yes,9530.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Netherlands,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,20753.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Netherlands,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,624.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Netherlands,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,2760.0,481910,"Paper and paperboard; cartons, boxes and cases, of corrugated paper or paperboard",125G CORRUGATED CARTON;  140G CORRUGATED CARTON;  150G CORRUGATED CARTON;  60??C RADIATION STERILIZATION MATERIAL PACKING BOX;  AIR-CONDITIONER PACKING BOX;  ANTISTATIC CARTON;  ARTISTIC PAPER/CLOTH BOX;  BEEHIVE CARTON;  BEEHIVE MATERIAL PACKING BOX;  BE,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Netherlands,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,3931.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Netherlands,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,40.0,392350,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods",ABS PLASTICS BOTTLE CAP;  ABS XISU;  ACRYLIC BOTTLE CAP;  ACRYLIC PERFUME BOTTLE CAP;  AEROFLOAT BOTTLE CAP;  AEROSOL PREPARATION GLUE COVER;  AEROSOL PREPARATION PLASTIC CAP;  AGRICULTURAL CHEMICALS BOTTLE CAP;  ALUMINIUM AND PLASTIC COMPOUND COVER;  ALU,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Italy,Zhejiang Province,Italy,River-Sea Transportation,Yes,2746.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,France,Zhejiang Province,France,River-Sea Transportation,Yes,24710.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,France,Zhejiang Province,France,River-Sea Transportation,Yes,8592.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,France,Zhejiang Province,France,River-Sea Transportation,Yes,8532.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Germany,Zhejiang Province,Germany,River-Sea Transportation,Yes,18993.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2014-04-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Germany,Zhejiang Province,Germany,River-Sea Transportation,Yes,4978.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
